site_code,base_filter_id,source_parameter_codes,source_analysis_descriptions,source_method_codes,source_conditions,competing_values,source_row_links,source_definition_recovered,authoritative_value_selected,selected_ec_ugm3,value_adjudication
CHTS,CHTS-0685,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.5]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6809,""source_row"":7030},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6810,""source_row"":7031}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0687,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.63]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6850,""source_row"":7086},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6851,""source_row"":7087}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0690,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.86]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6926,""source_row"":7177},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6927,""source_row"":7178}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0691,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.35]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6966,""source_row"":7226},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":6967,""source_row"":7227}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0692,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.87]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7006,""source_row"":7274},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7007,""source_row"":7275}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0693,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.5]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7047,""source_row"":7322},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7048,""source_row"":7323}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0694,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.63]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7088,""source_row"":7371},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7089,""source_row"":7372}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0695,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.39]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7128,""source_row"":7420},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7129,""source_row"":7421}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0698,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.34]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7205,""source_row"":7511},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7206,""source_row"":7512}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0699,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.61]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7246,""source_row"":7560},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7247,""source_row"":7561}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0700,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.44]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7287,""source_row"":7609},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7288,""source_row"":7610}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0701,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.87]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7328,""source_row"":7658},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7329,""source_row"":7659}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0702,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.54]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7369,""source_row"":7707},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7370,""source_row"":7708}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0703,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.21]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7409,""source_row"":7756},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":7410,""source_row"":7757}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0730,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.05, 0.07]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8243,""source_row"":9004},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8244,""source_row"":9005}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0731,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 0.67]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8283,""source_row"":9061},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8284,""source_row"":9062}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0732,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 2.51]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8324,""source_row"":9118},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8325,""source_row"":9119}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0733,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 1.89]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8365,""source_row"":9176},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8366,""source_row"":9177}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0734,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 1.53]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8406,""source_row"":9234},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8407,""source_row"":9235}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0735,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 0.38]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8446,""source_row"":9292},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8447,""source_row"":9293}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0737,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 2.56]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8487,""source_row"":9363},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8488,""source_row"":9364}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0738,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.51]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8528,""source_row"":9421},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8529,""source_row"":9422}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0739,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.87]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8569,""source_row"":9479},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8570,""source_row"":9480}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0740,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.23]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8610,""source_row"":9537},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8611,""source_row"":9538}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0741,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.21]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8651,""source_row"":9595},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8652,""source_row"":9596}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0742,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.45]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8692,""source_row"":9653},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8693,""source_row"":9654}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0743,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.59]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8732,""source_row"":9711},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8733,""source_row"":9712}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0745,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.03]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8773,""source_row"":9782},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8774,""source_row"":9783}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0746,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.22]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8814,""source_row"":9840},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8815,""source_row"":9841}]",True,False,,unresolved_upstream_competing_values
CHTS,CHTS-0747,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.1]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8855,""source_row"":9898},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_CHTS.csv"",""export_sha256"":""ec9a6c24308cb050a58472350a75689bc865751b1ac784a2f02e7bd56cedae61"",""export_source_row"":8856,""source_row"":9899}]",True,False,,unresolved_upstream_competing_values
