time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun
1/29/2024 21:00,18.3,8,51,0,NA,60,16.7,NA,NA,NA
1/29/2024 22:00,17.8,8.6,55,0,NA,64,16.7,NA,NA,NA
1/29/2024 23:00,17.4,9,58,0,NA,70,14.8,NA,NA,NA
1/30/2024 0:00,16.9,9.6,62,0,NA,78,14.8,NA,NA,NA
1/30/2024 1:00,16.3,8.3,59,0,NA,77,11.1,NA,NA,NA
1/30/2024 2:00,15.8,8.5,62,0,NA,84,11.1,NA,NA,NA
1/30/2024 3:00,15.3,9,66,0,NA,91,9.3,NA,NA,NA
1/30/2024 4:00,15.1,9,67,0.3,NA,88,9.3,NA,NA,NA
1/30/2024 5:00,14.9,9.3,69,0.2,NA,85,9.3,NA,NA,NA
1/30/2024 6:00,14.7,9.3,70,0.2,NA,82,9.3,NA,NA,NA
1/30/2024 7:00,15.6,9.5,67,0.2,NA,71,9.3,NA,NA,NA
1/30/2024 8:00,16,10.3,69,0,NA,67,9.3,NA,NA,NA
1/30/2024 9:00,16.3,10.8,70,0,NA,63,11.1,NA,NA,NA
1/30/2024 10:00,18.1,10.7,62,0.1,NA,88,11.1,NA,NA,NA
1/30/2024 11:00,21,11,53,0.1,NA,180,11.2,NA,1030,NA
1/30/2024 12:00,22,11.1,50,0,NA,140,11.2,NA,1029,NA
1/30/2024 13:00,23,10.1,44,0,NA,150,11.2,NA,1028,NA
1/30/2024 14:00,25,10.8,41,0,NA,160,18.4,NA,1027,NA
1/30/2024 15:00,25,10.8,41,0,NA,120,18.4,NA,1026,NA
1/30/2024 16:00,22.6,10.1,45,0,NA,124,14.8,NA,NA,NA
1/30/2024 17:00,24,9.9,41,0,NA,140,18.4,NA,1026,NA
1/30/2024 18:00,21,9.9,49,0,NA,60,11.2,NA,NA,NA
1/30/2024 19:00,19,8,49,0,NA,10,25.9,NA,NA,NA
1/30/2024 20:00,19,8,49,0,NA,360,7.6,NA,1028,NA
1/30/2024 21:00,18,8,52,0,NA,100,7.6,NA,1029,NA
1/30/2024 22:00,17,7.9,55,0,NA,70,7.6,NA,1029,NA
1/30/2024 23:00,17,11.9,72,0,NA,80,7.6,NA,1029,NA
1/31/2024 0:00,17,11.9,72,0,NA,70,11.2,NA,1029,NA
1/31/2024 1:00,16,12,77,0,NA,70,18.4,NA,1029,NA
1/31/2024 2:00,16,12,77,0,NA,60,22.3,NA,1028,NA
1/31/2024 3:00,16,12,77,0,NA,40,22.3,NA,1028,NA
1/31/2024 4:00,14.4,10.8,79,0,NA,78,11.1,NA,NA,NA
1/31/2024 5:00,14.1,10.7,80,0,NA,77,9.3,NA,NA,NA
1/31/2024 6:00,13.8,10.6,81,0,NA,76,9.3,NA,NA,NA
1/31/2024 7:00,15,12,82,0,NA,50,11.2,NA,1029,NA
1/31/2024 8:00,16,12.9,82,0,NA,90,9.4,NA,1030,NA
1/31/2024 9:00,17,11.9,72,0,NA,90,24.1,NA,1030,NA
1/31/2024 10:00,18.5,11.6,64,0,NA,83,18.5,NA,NA,NA
1/31/2024 11:00,20.1,11.3,57,0,NA,92,18.5,NA,NA,NA
1/31/2024 12:00,21,11,53,0.1,NA,150,7.6,NA,1039,NA
1/31/2024 13:00,22.2,10,46,0.2,NA,104,18.5,NA,NA,NA
1/31/2024 14:00,23,9.7,43,0,NA,109,18.5,NA,NA,NA
1/31/2024 15:00,25,10.1,39,0,NA,120,22.3,NA,1027,NA
1/31/2024 16:00,23,9.7,43,0,NA,112,20.4,NA,NA,NA
1/31/2024 17:00,22.2,9.7,45,0,NA,109,22.2,NA,NA,NA
1/31/2024 18:00,23,9,41,0,NA,110,14.8,NA,1027,NA
1/31/2024 19:00,20,9.8,52,0,NA,90,22.3,NA,1028,NA
1/31/2024 20:00,18,11.1,64,0,NA,70,22.3,NA,1028,NA
1/31/2024 21:00,18,11.1,64,0,NA,55,16.7,NA,1029,NA
1/31/2024 22:00,17,11,68,0,NA,50,18.4,NA,1029,NA
1/31/2024 23:00,17,11,68,0,NA,60,22.3,NA,1029,NA
2/1/2024 0:00,15.6,11.6,77,0,NA,81,13,NA,NA,NA
2/1/2024 1:00,16,11,72,0,NA,50,20.5,NA,1029,NA
2/1/2024 2:00,15,10.8,76,0,NA,85,13,NA,NA,NA
2/1/2024 3:00,15,11,77,0,NA,90,14.8,NA,1028,NA
2/1/2024 4:00,15,12,82,0,NA,90,11.2,NA,1028,NA
2/1/2024 5:00,15,12,82,0,NA,50,14.8,NA,1028,NA
2/1/2024 6:00,15,12,82,0,NA,50,11.2,NA,1028,NA
2/1/2024 7:00,15,12,82,0,NA,130,9.4,NA,1029,NA
2/1/2024 8:00,16,12,77,0,NA,90,20.5,NA,1029,NA
2/1/2024 9:00,17.1,11.8,71,0,NA,72,16.7,NA,NA,NA
2/1/2024 10:00,18.4,11.5,64,0,NA,86,16.7,NA,NA,NA
2/1/2024 11:00,19.8,11,57,0,NA,98,16.7,NA,NA,NA
2/1/2024 12:00,22,8.8,43,0,NA,130,25.9,NA,1029,NA
2/1/2024 13:00,23,9,41,0,NA,150,16.6,NA,1028,NA
2/1/2024 14:00,24,8.8,38,0,NA,160,27.7,NA,1028,NA
2/1/2024 15:00,25,8.9,36,0,NA,160,11.2,NA,1027,NA
2/1/2024 16:00,23,9.7,43,0,NA,107,16.7,NA,NA,NA
2/1/2024 17:00,22.2,9.4,44,0,NA,108,18.5,NA,NA,NA
2/1/2024 18:00,22,5.8,35,0,NA,110,22.3,NA,1027,NA
2/1/2024 19:00,20,6,40,0,NA,80,22.3,NA,1028,NA
2/1/2024 20:00,19,7.1,46,0,NA,100,11.2,NA,1028,NA
2/1/2024 21:00,18,9.1,56,0,NA,80,14.8,NA,1029,NA
2/1/2024 22:00,17,9.9,63,0,NA,70,11.2,NA,1030,NA
2/1/2024 23:00,16,10.1,68,0,NA,80,9.4,NA,1029,NA
2/2/2024 0:00,16,10.1,68,0,NA,70,9.4,NA,1029,NA
2/2/2024 1:00,15,10,72,0,NA,80,14.8,NA,1029,NA
2/2/2024 2:00,15,10,72,0,NA,80,14.8,NA,1029,NA
2/2/2024 3:00,13,10,82,0,NA,80,9.4,NA,1028,NA
2/2/2024 4:00,14,11,82,0,NA,70,14.8,NA,1028,NA
2/2/2024 5:00,13,11.1,88,0,NA,130,11.2,NA,1028,NA
2/2/2024 6:00,14,11,82,0,NA,80,11.2,NA,1029,NA
2/2/2024 7:00,14.5,10.9,79,0,NA,69,13,NA,NA,NA
2/2/2024 8:00,15.7,11.1,74,0,NA,71,14.8,NA,NA,NA
2/2/2024 9:00,18,11.1,64,0,NA,60,18.4,NA,1030,NA
2/2/2024 10:00,18.5,10.6,60,0,NA,87,16.7,NA,NA,NA
2/2/2024 11:00,21,8.9,46,0,NA,130,18.4,NA,1030,NA
2/2/2024 12:00,22,8.8,43,0,NA,100,18.4,NA,1028,NA
2/2/2024 13:00,23,9,41,0,NA,80,14.8,NA,1027,NA
2/2/2024 14:00,24,8.8,38,0,NA,120,18.4,NA,1026,NA
2/2/2024 15:00,25,7.1,32,0,NA,150,14.8,NA,1026,NA
2/2/2024 16:00,23.5,8.7,39,0,NA,111,18.5,NA,NA,NA
2/2/2024 17:00,23,8.3,39,0,NA,108,20.4,NA,NA,NA
2/2/2024 18:00,22,4.1,31,0,NA,70,20.5,NA,1025,NA
2/2/2024 19:00,20,7,43,0,NA,70,14.8,NA,1026,NA
2/2/2024 20:00,19.4,9,51,0,NA,82,22.2,NA,NA,NA
2/2/2024 21:00,17,8.9,59,0,NA,60,9.4,NA,1028,NA
2/2/2024 22:00,17.1,10.2,64,0,NA,72,22.2,NA,NA,NA
2/2/2024 23:00,16,8,59,0,NA,110,7.6,NA,1029,NA
2/3/2024 0:00,16,9,63,0,NA,80,7.6,NA,1028,NA
2/3/2024 1:00,15,10,72,0,NA,80,13,NA,1028,NA
2/3/2024 2:00,14.8,10.2,74,0,NA,77,18.5,NA,NA,NA
2/3/2024 3:00,14,11,82,0,NA,100,13,NA,1027,NA
2/3/2024 4:00,15,11,77,0,NA,100,18.4,NA,1026,NA
2/3/2024 5:00,15,11,77,0,NA,60,11.2,NA,1027,NA
2/3/2024 6:00,15,12,82,0,NA,100,11.2,NA,1027,NA
2/3/2024 7:00,15,12,82,0,NA,90,14.8,NA,1028,NA
2/3/2024 8:00,16,12,77,0,NA,80,14.8,NA,1029,NA
2/3/2024 9:00,17,11,68,0,NA,80,18.4,NA,1029,NA
2/3/2024 10:00,19,10,56,0,NA,80,18.4,NA,1030,NA
2/3/2024 11:00,20,9,49,0,NA,90,18.4,NA,1029,NA
2/3/2024 12:00,22,9.8,46,0,NA,140,11.2,NA,1028,NA
2/3/2024 13:00,23,9,41,0,NA,150,11.2,NA,1027,NA
2/3/2024 14:00,24,8.8,38,0,NA,150,14.8,NA,1026,NA
2/3/2024 15:00,25,8,34,0,NA,110,18.4,NA,1025,NA
2/3/2024 16:00,22.6,8.3,40,0,NA,99,22.2,NA,NA,NA
2/3/2024 17:00,23,7.9,38,0,NA,120,18.4,NA,1025,NA
2/3/2024 18:00,22,8.1,41,0,NA,100,18.4,NA,1026,NA
2/3/2024 19:00,20,9.8,52,0,NA,80,22.3,NA,1027,NA
2/3/2024 20:00,18,11.1,64,0,NA,70,22.3,NA,1028,NA
2/3/2024 21:00,17.3,9.9,62,0,NA,68,18.5,NA,NA,NA
2/3/2024 22:00,17,11,68,0,NA,80,16.6,NA,1029,NA
2/3/2024 23:00,16,12,77,0,NA,80,20.5,NA,1029,NA
2/4/2024 0:00,16,12,77,0,NA,90,22.3,NA,1029,NA
2/4/2024 1:00,15,12,82,0,NA,70,14.8,NA,1029,NA
2/4/2024 2:00,15,12,82,0,NA,90,7.6,NA,1028,NA
2/4/2024 3:00,14,11,82,0,NA,70,14.8,NA,1028,NA
2/4/2024 4:00,14,12,88,0,NA,80,9.4,NA,1028,NA
2/4/2024 5:00,15,12,82,0,NA,70,11.2,NA,1028,NA
2/4/2024 6:00,13.7,10.5,81,0,NA,88,13,NA,NA,NA
2/4/2024 7:00,15,12,82,0,NA,140,9.4,NA,1029,NA
2/4/2024 8:00,16,12,77,0,NA,80,9.4,NA,1030,NA
2/4/2024 9:00,17,11.9,72,0,NA,90,7.6,NA,1031,NA
2/4/2024 10:00,18,11.1,64,0.1,NA,100,20.5,NA,1031,NA
2/4/2024 11:00,19,11.1,60,0.1,NA,80,27.7,NA,1031,NA
2/4/2024 12:00,20,10.9,56,0,NA,100,22.3,NA,1030,NA
2/4/2024 13:00,23,10.1,44,0,NA,120,24.1,NA,1029,NA
2/4/2024 14:00,22.5,8.9,42,0.2,NA,89,24.1,NA,NA,NA
2/4/2024 15:00,24,8.8,38,0.2,NA,150,14.8,NA,1027,NA
2/4/2024 16:00,24,7.2,34,0,NA,110,18.4,NA,1027,NA
2/4/2024 17:00,24,7.2,34,0,NA,110,22.3,NA,1027,NA
2/4/2024 18:00,23,7.1,36,0,NA,110,24.1,NA,1027,NA
2/4/2024 19:00,19,8.9,52,0,NA,70,20.5,NA,1028,NA
2/4/2024 20:00,18,10.1,60,0,NA,75,18.5,NA,NA,NA
2/4/2024 21:00,17,11,68,0,NA,70,20.5,NA,1029,NA
2/4/2024 22:00,16,12,77,0,NA,80,20.5,NA,1030,NA
2/4/2024 23:00,15,12,82,0,NA,60,27.7,NA,1030,NA
2/5/2024 0:00,15,12,82,0,NA,70,22.3,NA,NA,NA
2/5/2024 1:00,15,12,82,0,NA,70,22.3,NA,NA,NA
2/5/2024 2:00,15,12,82,0,NA,70,14.8,NA,NA,NA
2/5/2024 3:00,14,12,88,0,NA,80,7.6,NA,NA,NA
2/5/2024 4:00,14,12,88,0,NA,120,7.6,NA,NA,NA
2/5/2024 5:00,13.3,10.8,85,0,NA,66,11.1,NA,NA,NA
2/5/2024 6:00,15,12,82,0,NA,150,7.6,NA,NA,NA
2/5/2024 7:00,14,12,88,0,NA,70,7.6,NA,NA,NA
2/5/2024 8:00,16,12,77,0,NA,180,7.6,NA,NA,NA
2/5/2024 9:00,18,12,68,0,NA,90,11.2,NA,1031,NA
2/5/2024 10:00,20,10.9,56,0,NA,90,9.4,NA,1032,NA
2/5/2024 11:00,21,9.9,49,0,NA,100,24.1,NA,1031,NA
2/5/2024 12:00,22,9.8,46,0.1,NA,70,9.4,NA,1031,NA
2/5/2024 13:00,24,9.9,41,0,NA,100,25.9,NA,1029,NA
2/5/2024 14:00,24,9.9,41,0,NA,120,20.5,NA,1028,NA
2/5/2024 15:00,24,9.9,41,0,NA,110,22.3,NA,1027,NA
2/5/2024 16:00,24,8,36,0,NA,100,25.9,NA,1027,NA
2/5/2024 17:00,23,7.9,38,0,NA,110,29.5,NA,1028,NA
2/5/2024 18:00,21,7.9,43,0,NA,110,29.5,NA,1028,NA
2/5/2024 19:00,18,8,52,0,NA,100,25.9,NA,1029,NA
2/5/2024 20:00,18,9.1,56,0,NA,100,14.8,NA,1029,NA
2/5/2024 21:00,17,8.9,59,0,NA,100,18.4,NA,1030,NA
2/5/2024 22:00,16,11,72,0,NA,70,25.9,NA,1031,NA
2/5/2024 23:00,15,11,77,0,NA,110,14.8,NA,1031,NA
2/6/2024 0:00,15,10,72,0,NA,50,7.6,NA,1031,NA
2/6/2024 1:00,14.8,8.9,68,0,NA,60,14.8,NA,NA,NA
2/6/2024 2:00,14.1,8.9,71,0,NA,63,13,NA,NA,NA
2/6/2024 3:00,15,10,72,0,NA,60,18.4,NA,1030,NA
2/6/2024 4:00,13,8.9,76,0,NA,59,9.3,NA,NA,NA
2/6/2024 5:00,12.6,8.5,76,0,NA,50,9.3,NA,NA,NA
2/6/2024 6:00,13,10,82,0,NA,60,7.6,NA,1030,NA
2/6/2024 7:00,13,9.1,77,0,NA,80,7.6,NA,1030,NA
2/6/2024 8:00,15,10,72,0,NA,80,7.6,NA,1031,NA
2/6/2024 9:00,17,9.9,63,0,NA,70,7.6,NA,1031,NA
2/6/2024 10:00,18,8,52,0,NA,70,14.8,NA,1032,NA
2/6/2024 11:00,19.6,9.2,51,0,NA,113,13,NA,NA,NA
2/6/2024 12:00,21.5,8.7,44,0,NA,131,11.1,NA,NA,NA
2/6/2024 13:00,24,3.8,27,0,NA,60,19,NA,1029,NA
2/6/2024 14:00,24,4.9,29,0,NA,110,13,NA,1028,NA
2/6/2024 15:00,25,6.2,30,0,NA,110,16.6,NA,1027,NA
2/6/2024 16:00,25,5.2,28,0,NA,130,16.6,NA,1027,NA
2/6/2024 17:00,25,5.2,28,0,NA,110,18.4,NA,1026,NA
2/6/2024 18:00,23,5,31,0,NA,100,18.4,NA,1027,NA
2/6/2024 19:00,20,7,43,0,NA,80,22.3,NA,1028,NA
2/6/2024 20:00,19.5,NA,0,0,NA,80,22.3,NA,1029,NA
2/6/2024 21:00,18,8,52,0,NA,70,14.8,NA,1030,NA
2/6/2024 22:00,17,7.9,55,0,NA,80,18.4,NA,1031,NA
2/6/2024 23:00,16.3,9,62,0,NA,70,18.5,NA,NA,NA
2/7/2024 0:00,16,8,59,0,NA,100,20.5,NA,1031,NA
2/7/2024 1:00,15,8,63,0,NA,60,11.2,NA,1030,NA
2/7/2024 2:00,14,9,72,0,NA,80,11.2,NA,1030,NA
2/7/2024 3:00,14,8,67,0,NA,80,14.8,NA,NA,NA
2/7/2024 4:00,14,9,72,0,NA,80,11.2,NA,NA,NA
2/7/2024 5:00,13,8.1,72,0,NA,64,11.1,NA,NA,NA
2/7/2024 6:00,12.5,8,74,0,NA,54,11.1,NA,NA,NA
2/7/2024 7:00,13.8,8.2,69,0,NA,66,9.3,NA,NA,NA
2/7/2024 8:00,15.1,8.6,65,0,NA,75,13,NA,NA,NA
2/7/2024 9:00,16.5,8.7,60,0,NA,80,14.8,NA,NA,NA
2/7/2024 10:00,18.2,8.7,54,0,NA,94,14.8,NA,NA,NA
2/7/2024 11:00,19.9,8.6,48,0,NA,115,14.8,NA,NA,NA
2/7/2024 12:00,21.7,8.6,43,0,NA,140,14.8,NA,NA,NA
2/7/2024 13:00,22.6,8.3,40,0,NA,138,13,NA,NA,NA
2/7/2024 14:00,23.8,7.8,36,0,NA,140,13,NA,NA,NA
2/7/2024 15:00,25,7.6,33,0,NA,142,13,NA,NA,NA
2/7/2024 16:00,24.4,7.1,33,0,NA,126,16.7,NA,NA,NA
2/7/2024 17:00,23.7,6.9,34,0,NA,118,20.4,NA,NA,NA
2/7/2024 18:00,23.1,6.8,35,0,NA,113,22.2,NA,NA,NA
2/7/2024 19:00,21.5,6.6,38,0,NA,102,22.2,NA,NA,NA
2/7/2024 20:00,20,7.4,44,0,NA,86,20.4,NA,NA,NA
2/7/2024 21:00,18.5,7.9,50,0,NA,69,18.5,NA,NA,NA
2/7/2024 22:00,17.8,8.6,55,0,NA,71,18.5,NA,NA,NA
2/7/2024 23:00,17.2,9.1,59,0,NA,74,18.5,NA,NA,NA
2/8/2024 0:00,16.5,9.9,65,0,NA,76,18.5,NA,NA,NA
2/8/2024 1:00,16,9.9,67,0,NA,78,18.5,NA,NA,NA
2/8/2024 2:00,15.4,10,70,0,NA,80,16.7,NA,NA,NA
2/8/2024 3:00,14.9,10.1,73,0,NA,83,14.8,NA,NA,NA
2/8/2024 4:00,14.5,9.7,73,0,NA,81,13,NA,NA,NA
2/8/2024 5:00,14.2,9.6,74,0,NA,79,11.1,NA,NA,NA
2/8/2024 6:00,13.9,9.3,74,0,NA,76,11.1,NA,NA,NA
2/8/2024 7:00,14.7,8.4,66,0,NA,63,11.1,NA,NA,NA
2/8/2024 8:00,16.2,9.1,63,0,NA,67,13,NA,NA,NA
2/8/2024 9:00,17.7,9.6,59,0,NA,70,14.8,NA,NA,NA
2/8/2024 10:00,19.2,9.4,53,0,NA,85,14.8,NA,NA,NA
2/8/2024 11:00,20.7,9.3,48,0,NA,110,13,NA,NA,NA
2/8/2024 12:00,22.2,9,43,0,NA,140,13,NA,NA,NA
2/8/2024 13:00,23.3,8.2,38,0,NA,140,13,NA,NA,NA
2/8/2024 14:00,24.1,8.1,36,0,NA,148,13,NA,NA,NA
2/8/2024 15:00,24.9,7.9,34,0,NA,166,11.1,NA,NA,NA
2/8/2024 16:00,24,7.2,34,0,NA,200,11.2,NA,1026,NA
2/8/2024 17:00,25,7.1,32,0,NA,150,11.2,NA,1026,NA
2/8/2024 18:00,24,7.2,34,0,NA,160,11.2,NA,1026,NA
2/8/2024 19:00,22,8.1,41,0,NA,130,14.8,NA,1026,NA
2/8/2024 20:00,19,8.9,52,0,NA,80,18.4,NA,1028,NA
2/8/2024 21:00,19,8.9,52,0,NA,80,18.4,NA,1028,NA
2/8/2024 22:00,18,8.3,53,0,NA,61,16.7,NA,NA,NA
2/8/2024 23:00,17,9.9,63,0,NA,80,20.5,NA,1029,NA
2/9/2024 0:00,17,9.9,63,0,NA,80,14.8,NA,1029,NA
2/9/2024 1:00,17,9.9,63,0,NA,110,11.2,NA,1028,NA
2/9/2024 2:00,15,10,72,0,NA,80,7.6,NA,1028,NA
2/9/2024 3:00,15,11,77,0,NA,70,7.6,NA,1027,NA
2/9/2024 4:00,15,10,72,0,NA,140,7.6,NA,1027,NA
2/9/2024 5:00,15,10,72,0,NA,0,0,NA,1027,NA
2/9/2024 6:00,15,10,72,0,NA,0,0,NA,1028,NA
2/9/2024 7:00,15,10,72,0,NA,150,7.6,NA,1028,NA
2/9/2024 8:00,16,10.1,68,0,NA,120,7.6,NA,1029,NA
2/9/2024 9:00,17,11,68,0,NA,100,11.2,NA,1030,NA
2/9/2024 10:00,20,10.9,56,0,NA,110,16.6,NA,1029,NA
2/9/2024 11:00,20,10.9,56,0,NA,130,25.9,NA,1029,NA
2/9/2024 12:00,22,11.1,50,0,NA,140,7.6,NA,1028,NA
2/9/2024 13:00,22,11.1,50,0,NA,150,18.4,NA,NA,NA
2/9/2024 14:00,23,11.1,47,0,NA,150,7.6,NA,1026,NA
2/9/2024 15:00,24,9.9,41,0,NA,180,14.8,NA,1025,NA
2/9/2024 16:00,24,8.8,38,0,NA,190,11.2,NA,1025,NA
2/9/2024 17:00,23,11.1,47,0,NA,140,18.4,NA,1025,NA
2/9/2024 18:00,22,11.1,50,0,NA,140,14.8,NA,1026,NA
2/9/2024 19:00,21,9.9,49,0,NA,120,11.2,NA,1026,NA
2/9/2024 20:00,19.9,8.2,47,0,NA,89,16.7,NA,NA,NA
2/9/2024 21:00,19,8.9,52,0,NA,80,11.2,NA,1029,NA
2/9/2024 22:00,19,11.1,60,0,NA,40,18.4,NA,1029,NA
2/9/2024 23:00,17,11,68,0,NA,290,14.8,NA,1029,NA
2/10/2024 0:00,15,12,82,0,NA,310,9.4,NA,1029,NA
2/10/2024 1:00,16.3,7.2,55,0,NA,3,14.8,NA,NA,NA
2/10/2024 2:00,15.6,7.9,60,0,NA,52,13,NA,NA,NA
2/10/2024 3:00,14,13,94,0,NA,260,9.4,NA,1028,NA
2/10/2024 4:00,14.6,8.5,67,0,NA,89,9.3,NA,NA,NA
2/10/2024 5:00,14.3,8.7,69,0.1,NA,90,9.3,NA,NA,NA
2/10/2024 6:00,14,8.8,71,0.1,NA,91,7.4,NA,NA,NA
2/10/2024 7:00,15.1,9,67,0,NA,67,7.4,NA,NA,NA
2/10/2024 8:00,16.3,9.7,65,0,NA,74,7.4,NA,NA,NA
2/10/2024 9:00,17.4,10.5,64,0,NA,82,9.3,NA,NA,NA
2/10/2024 10:00,18.7,10.5,59,0.1,NA,98,9.3,NA,NA,NA
2/10/2024 11:00,20,10.4,54,0.3,NA,103,11.1,NA,NA,NA
2/10/2024 12:00,21.3,10.4,50,0.3,NA,105,13,NA,NA,NA
2/10/2024 13:00,22.5,10.3,46,0.3,NA,115,11.1,NA,NA,NA
2/10/2024 14:00,23.6,9.9,42,0,NA,130,11.1,NA,NA,NA
2/10/2024 15:00,24.5,9.2,38,0,NA,151,11.1,NA,NA,NA
2/10/2024 16:00,22,9.8,46,0,NA,90,3.6,NA,1026,NA
2/10/2024 17:00,21,9.9,49,0.3,NA,80,11.2,NA,1027,NA
2/10/2024 18:00,19,11.1,60,1.7,NA,40,18.4,NA,1027,NA
2/10/2024 19:00,18,12,68,0.1,NA,300,7.6,NA,1027,NA
2/10/2024 20:00,17,12.9,77,1.4,NA,260,14.8,NA,1029,NA
2/10/2024 21:00,14,14,100,0.5,NA,230,11.2,NA,1031,NA
2/10/2024 22:00,14,12,88,0.6,NA,280,7.6,NA,1031,NA
2/10/2024 23:00,15,11,77,1.4,NA,320,36,NA,NA,NA
2/11/2024 0:00,16,10.1,68,2.3,NA,330,21.6,NA,NA,NA
2/11/2024 1:00,15,10,72,2.4,NA,50,14.4,NA,NA,NA
2/11/2024 2:00,14,12,88,1.5,NA,0,0,NA,NA,NA
2/11/2024 3:00,14.6,11.4,81,0.1,NA,33,9.3,NA,NA,NA
2/11/2024 4:00,14.5,11.1,80,0,NA,66,7.4,NA,NA,NA
2/11/2024 5:00,14,12,88,0,NA,0,0,NA,NA,NA
2/11/2024 6:00,14,12,88,0,NA,0,0,NA,NA,NA
2/11/2024 7:00,15,12,82,0,NA,30,9.4,NA,1029,NA
2/11/2024 8:00,15,12,82,0,NA,220,9.4,NA,1030,NA
2/11/2024 9:00,17.8,11.6,67,0,NA,88,9.3,NA,NA,NA
2/11/2024 10:00,19.4,11.4,60,0,NA,111,9.3,NA,NA,NA
2/11/2024 11:00,21,11,53,0,NA,160,14.8,NA,1030,NA
2/11/2024 12:00,21,11,53,0,NA,200,13,NA,1029,NA
2/11/2024 13:00,21,11,53,0,NA,120,9.4,NA,1028,NA
2/11/2024 14:00,23,11.1,47,0,NA,150,3.6,NA,1027,NA
2/11/2024 15:00,23,11.1,47,0.6,NA,160,14.8,NA,1027,NA
2/11/2024 16:00,23.6,9.6,41,1.5,NA,130,14.8,NA,NA,NA
2/11/2024 17:00,23,11.1,47,0.6,NA,150,18.4,NA,1026,NA
2/11/2024 18:00,23,11.1,47,0,NA,120,11.2,NA,1027,NA
2/11/2024 19:00,20.4,9.9,51,0,NA,115,14.8,NA,NA,NA
2/11/2024 20:00,16,11,72,0,NA,150,7.6,NA,1028,NA
2/11/2024 21:00,17,11,68,0,NA,200,5.4,NA,1029,NA
2/11/2024 22:00,16,12,77,0,NA,300,7.6,NA,1030,NA
2/11/2024 23:00,16,12,77,0,NA,260,9.4,NA,1029,NA
2/12/2024 0:00,16,12,77,0,NA,330,5.4,NA,1029,NA
2/12/2024 1:00,15,12,82,0,NA,40,9.4,NA,1028,NA
2/12/2024 2:00,15.6,11.2,75,0,NA,76,14.8,NA,NA,NA
2/12/2024 3:00,14.8,11,78,0,NA,82,11.1,NA,NA,NA
2/12/2024 4:00,14.6,11,79,0,NA,82,9.3,NA,NA,NA
2/12/2024 5:00,14.4,11,80,0,NA,81,7.4,NA,NA,NA
2/12/2024 6:00,14.2,11.2,82,0,NA,80,5.5,NA,NA,NA
2/12/2024 7:00,16,12,77,0,NA,130,3.6,NA,NA,NA
2/12/2024 8:00,16.3,11.4,73,0,NA,82,9.3,NA,NA,NA
2/12/2024 9:00,17,9.9,63,0,NA,140,7.6,NA,NA,NA
2/12/2024 10:00,17,9.9,63,0,NA,90,13,NA,1030,NA
2/12/2024 11:00,19,11.1,60,0.2,NA,100,11.2,NA,1030,NA
2/12/2024 12:00,20,12,60,0.2,NA,150,9.4,NA,1029,NA
2/12/2024 13:00,21,11,53,0,NA,150,14.8,NA,1027,NA
2/12/2024 14:00,21,9.9,49,0,NA,140,7.6,NA,1027,NA
2/12/2024 15:00,23.8,9,39,0,NA,144,11.1,NA,NA,NA
2/12/2024 16:00,24,9.9,41,0,NA,190,14.8,NA,1026,NA
2/12/2024 17:00,22.1,10.3,47,0,NA,127,14.8,NA,NA,NA
2/12/2024 18:00,23,10.1,44,0,NA,170,13,NA,1026,NA
2/12/2024 19:00,19,14,73,0.2,NA,50,14.8,NA,NA,NA
2/12/2024 20:00,19.2,11,59,0.6,NA,79,13,NA,NA,NA
2/12/2024 21:00,17,9.9,63,0.2,NA,360,14.8,NA,1029,NA
2/12/2024 22:00,15,12,82,0,NA,310,9.4,NA,1029,NA
2/12/2024 23:00,16,12.9,82,0,NA,360,7.6,NA,1029,NA
2/13/2024 0:00,16,12.9,82,0,NA,320,11.2,NA,1028,NA
2/13/2024 1:00,16,12.9,82,0,NA,160,3.6,NA,1027,NA
2/13/2024 2:00,17,11.9,72,0,NA,70,7.6,NA,1027,NA
2/13/2024 3:00,16,12.9,82,0,NA,150,3.6,NA,1027,NA
2/13/2024 4:00,16,12,77,0,NA,70,7.6,NA,1026,NA
2/13/2024 5:00,16,12.9,82,0,NA,350,3.6,NA,NA,NA
2/13/2024 6:00,16,12.9,82,0,NA,80,7.6,NA,1027,NA
2/13/2024 7:00,16,12.9,82,0,NA,100,7.6,NA,1028,NA
2/13/2024 8:00,16,12.9,82,0,NA,110,7.6,NA,1028,NA
2/13/2024 9:00,17,13.9,82,0,NA,70,9.4,NA,1029,NA
2/13/2024 10:00,18,12,68,0,NA,90,11.2,NA,1029,NA
2/13/2024 11:00,19,13,68,0,NA,110,7.6,NA,1029,NA
2/13/2024 12:00,20,12,60,0,NA,180,11.2,NA,1028,NA
2/13/2024 13:00,22,12,53,0,NA,150,11.2,NA,1027,NA
2/13/2024 14:00,23,12,50,0,NA,170,13,NA,1026,NA
2/13/2024 15:00,23,12,50,0,NA,160,18.4,NA,1025,NA
2/13/2024 16:00,23,12,50,0.1,NA,150,16.6,NA,1025,NA
2/13/2024 17:00,22,12,53,4,NA,210,9.4,NA,1025,NA
2/13/2024 18:00,15,12,82,8,NA,360,18.4,NA,NA,NA
2/13/2024 19:00,15,12,82,1.7,NA,60,14.8,NA,NA,NA
